date,temp,mw,hour,day,weekday,month,year
2017-10-06 03:53:00,63.0,1203.9180000000001,3,6,4,10,2017
2017-10-06 04:53:00,63.0,1276.111,4,6,4,10,2017
2017-10-06 05:53:00,62.0,1400.241,5,6,4,10,2017
2017-10-06 06:53:00,63.0,1493.487,6,6,4,10,2017
2017-10-06 07:53:00,65.0,1537.03,7,6,4,10,2017
2017-10-06 08:53:00,65.0,1574.7279999999998,8,6,4,10,2017
2017-10-06 09:53:00,65.0,1615.098,9,6,4,10,2017
2017-10-06 10:53:00,68.0,1649.1070000000002,10,6,4,10,2017
2017-10-06 11:53:00,68.0,1664.4160000000002,11,6,4,10,2017
2017-10-06 12:53:00,69.0,1664.695,12,6,4,10,2017
2017-10-06 13:53:00,71.0,1669.148,13,6,4,10,2017
2017-10-06 14:53:00,71.0,1647.886,14,6,4,10,2017
2017-10-06 15:53:00,70.0,1601.5420000000001,15,6,4,10,2017
2017-10-06 16:53:00,70.0,1575.793,16,6,4,10,2017
2017-10-06 17:53:00,68.0,1577.915,17,6,4,10,2017
2017-10-06 18:53:00,68.0,1579.3029999999999,18,6,4,10,2017
2017-10-06 19:53:00,68.0,1568.9279999999999,19,6,4,10,2017
2017-10-06 20:53:00,67.0,1514.856,20,6,4,10,2017
2017-10-06 21:53:00,66.0,1438.24,21,6,4,10,2017
2017-10-06 22:53:00,65.0,1347.96,22,6,4,10,2017
2017-10-06 23:53:00,64.0,1268.1889999999999,23,6,4,10,2017
2017-10-07 00:53:00,65.0,1224.779,0,7,5,10,2017
2017-10-07 01:53:00,64.0,1167.006,1,7,5,10,2017
2017-10-07 02:53:00,64.0,1161.045,2,7,5,10,2017
2017-10-07 03:53:00,63.0,1154.62,3,7,5,10,2017
2017-10-07 04:53:00,63.0,1178.785,4,7,5,10,2017
2017-10-07 05:53:00,64.0,1219.247,5,7,5,10,2017
2017-10-07 06:53:00,63.0,1270.47,6,7,5,10,2017
2017-10-07 07:53:00,66.0,1323.154,7,7,5,10,2017
2017-10-07 08:53:00,69.0,1399.858,8,7,5,10,2017
2017-10-07 09:53:00,72.0,1465.88,9,7,5,10,2017
2017-10-07 10:53:00,73.0,1502.305,10,7,5,10,2017
2017-10-07 11:53:00,77.0,1538.3470000000002,11,7,5,10,2017
2017-10-07 12:53:00,79.0,1619.09,12,7,5,10,2017
2017-10-07 13:53:00,81.0,1646.711,13,7,5,10,2017
2017-10-07 14:53:00,82.0,1674.64,14,7,5,10,2017
2017-10-07 15:53:00,81.0,1725.717,15,7,5,10,2017
2017-10-07 16:53:00,80.0,1730.145,16,7,5,10,2017
2017-10-07 17:53:00,77.0,1680.628,17,7,5,10,2017
2017-10-07 18:53:00,75.0,1690.514,18,7,5,10,2017
2017-10-07 19:53:00,74.0,1639.38,19,7,5,10,2017
2017-10-07 20:53:00,72.0,1565.975,20,7,5,10,2017
2017-10-07 21:53:00,73.0,1513.6729999999998,21,7,5,10,2017
2017-10-07 22:53:00,73.0,1443.901,22,7,5,10,2017
2017-10-07 23:53:00,73.0,1362.8329999999999,23,7,5,10,2017
2017-10-08 00:53:00,71.0,1312.3010000000002,0,8,6,10,2017
2017-10-08 01:53:00,71.0,1266.513,1,8,6,10,2017
2017-10-08 02:53:00,68.0,1227.44,2,8,6,10,2017
2017-10-08 03:53:00,69.0,1223.428,3,8,6,10,2017
2017-10-08 04:53:00,68.0,1248.749,4,8,6,10,2017
2017-10-08 05:53:00,68.0,1263.87,5,8,6,10,2017
2017-10-08 06:53:00,69.0,1315.068,6,8,6,10,2017
2017-10-08 07:53:00,68.0,1352.6889999999999,7,8,6,10,2017
2017-10-08 08:53:00,68.0,1416.036,8,8,6,10,2017
2017-10-08 09:53:00,69.0,1476.4260000000002,9,8,6,10,2017
2017-10-08 10:53:00,70.0,1510.2910000000002,10,8,6,10,2017
2017-10-08 11:53:00,72.0,1563.415,11,8,6,10,2017
2017-10-08 12:53:00,72.0,1587.915,12,8,6,10,2017
2017-10-08 13:53:00,72.0,1586.7779999999998,13,8,6,10,2017
2017-10-08 14:53:00,71.0,1569.6129999999998,14,8,6,10,2017
2017-10-08 15:53:00,70.0,1577.565,15,8,6,10,2017
2017-10-08 16:53:00,69.0,1591.8929999999998,16,8,6,10,2017
2017-10-08 17:53:00,67.0,1598.36,17,8,6,10,2017
2017-10-08 18:53:00,67.0,1631.389,18,8,6,10,2017
2017-10-08 19:53:00,67.0,1610.595,19,8,6,10,2017
2017-10-08 20:53:00,67.0,1513.911,20,8,6,10,2017
2017-10-08 21:53:00,68.0,1451.704,21,8,6,10,2017
2017-10-08 22:53:00,68.0,1395.48,22,8,6,10,2017
2017-10-08 23:53:00,69.0,1326.789,23,8,6,10,2017
2017-10-09 00:53:00,69.0,1303.1960000000001,0,9,0,10,2017
2017-10-09 01:53:00,70.0,1273.55,1,9,0,10,2017
2017-10-09 02:53:00,70.0,1264.8210000000001,2,9,0,10,2017
2017-10-09 03:53:00,70.0,1285.356,3,9,0,10,2017
2017-10-09 04:53:00,70.0,1380.974,4,9,0,10,2017
2017-10-09 05:53:00,70.0,1510.213,5,9,0,10,2017
2017-10-09 06:53:00,70.0,1576.0539999999999,6,9,0,10,2017
2017-10-09 07:53:00,71.0,1629.691,7,9,0,10,2017
2017-10-09 08:53:00,72.0,1695.09,8,9,0,10,2017
2017-10-09 09:53:00,73.0,1751.366,9,9,0,10,2017
2017-10-09 10:53:00,73.0,1777.979,10,9,0,10,2017
2017-10-09 11:53:00,73.0,1793.434,11,9,0,10,2017
2017-10-09 12:53:00,74.0,1808.8670000000002,12,9,0,10,2017
2017-10-09 13:53:00,74.0,1805.751,13,9,0,10,2017
2017-10-09 14:53:00,75.0,1819.366,14,9,0,10,2017
2017-10-09 15:53:00,76.0,1815.016,15,9,0,10,2017
2017-10-09 16:53:00,75.0,1832.568,16,9,0,10,2017
2017-10-09 17:53:00,74.0,1834.622,17,9,0,10,2017
2017-10-09 18:53:00,74.0,1857.358,18,9,0,10,2017
2017-10-09 19:53:00,73.0,1815.546,19,9,0,10,2017
2017-10-09 20:53:00,72.0,1723.306,20,9,0,10,2017
2017-10-09 21:53:00,69.0,1594.306,21,9,0,10,2017
2017-10-09 22:53:00,69.0,1474.0539999999999,22,9,0,10,2017
2017-10-09 23:53:00,68.0,1381.2839999999999,23,9,0,10,2017
2017-10-10 00:53:00,67.0,1327.355,0,10,1,10,2017
2017-10-10 01:53:00,67.0,1287.046,1,10,1,10,2017
2017-10-10 02:53:00,67.0,1262.8,2,10,1,10,2017
2017-10-10 03:53:00,67.0,1283.546,3,10,1,10,2017
2017-10-10 04:53:00,66.0,1355.628,4,10,1,10,2017
2017-10-10 05:53:00,66.0,1474.399,5,10,1,10,2017
2017-10-10 06:53:00,66.0,1567.145,6,10,1,10,2017
2017-10-10 07:53:00,67.0,1598.3120000000001,7,10,1,10,2017
2017-10-10 08:53:00,68.0,1667.33,8,10,1,10,2017
2017-10-10 09:53:00,71.0,1708.125,9,10,1,10,2017
2017-10-10 10:53:00,72.0,1780.1779999999999,10,10,1,10,2017
2017-10-10 11:53:00,75.0,1837.646,11,10,1,10,2017
2017-10-10 12:53:00,77.0,1891.981,12,10,1,10,2017
2017-10-10 13:53:00,77.0,1926.0479999999998,13,10,1,10,2017
2017-10-10 14:53:00,78.0,1959.691,14,10,1,10,2017
2017-10-10 15:53:00,76.0,1968.08,15,10,1,10,2017
2017-10-10 16:53:00,74.0,1908.5220000000002,16,10,1,10,2017
2017-10-10 17:53:00,72.0,1863.996,17,10,1,10,2017
2017-10-10 18:53:00,69.0,1853.415,18,10,1,10,2017
2017-10-10 19:53:00,68.0,1800.807,19,10,1,10,2017
2017-10-10 20:53:00,69.0,1694.249,20,10,1,10,2017
2017-10-10 21:53:00,67.0,1579.806,21,10,1,10,2017
2017-10-10 22:53:00,68.0,1447.975,22,10,1,10,2017
2017-10-10 23:53:00,67.0,1359.586,23,10,1,10,2017
2017-10-11 00:53:00,67.0,1300.971,0,11,2,10,2017
2017-10-11 01:53:00,66.0,1246.678,1,11,2,10,2017
2017-10-11 02:53:00,65.0,1233.486,2,11,2,10,2017
2017-10-11 03:53:00,65.0,1244.8110000000001,3,11,2,10,2017
2017-10-11 04:53:00,65.0,1319.489,4,11,2,10,2017
2017-10-11 05:53:00,65.0,1441.749,5,11,2,10,2017
2017-10-11 06:53:00,64.0,1551.914,6,11,2,10,2017
2017-10-11 07:53:00,63.0,1577.829,7,11,2,10,2017
2017-10-11 08:53:00,64.0,1615.432,8,11,2,10,2017
2017-10-11 09:53:00,66.0,1646.646,9,11,2,10,2017
2017-10-11 10:53:00,70.0,1684.6670000000001,10,11,2,10,2017
2017-10-11 11:53:00,71.0,1718.749,11,11,2,10,2017
2017-10-11 12:53:00,73.0,1749.72,12,11,2,10,2017
2017-10-11 13:53:00,74.0,1758.503,13,11,2,10,2017
2017-10-11 14:53:00,77.0,1826.777,14,11,2,10,2017
2017-10-11 15:53:00,76.0,1843.67,15,11,2,10,2017
2017-10-11 16:53:00,77.0,1822.261,16,11,2,10,2017
2017-10-11 17:53:00,74.0,1826.614,17,11,2,10,2017
2017-10-11 18:53:00,72.0,1842.9979999999998,18,11,2,10,2017
2017-10-11 19:53:00,69.0,1795.217,19,11,2,10,2017
2017-10-11 20:53:00,68.0,1702.024,20,11,2,10,2017
2017-10-11 21:53:00,67.0,1577.991,21,11,2,10,2017
2017-10-11 22:53:00,66.0,1449.6979999999999,22,11,2,10,2017
2017-10-11 23:53:00,66.0,1374.9289999999999,23,11,2,10,2017
2017-10-12 00:53:00,65.0,1310.118,0,12,3,10,2017
2017-10-12 01:53:00,66.0,1284.938,1,12,3,10,2017
2017-10-12 02:53:00,65.0,1267.7060000000001,2,12,3,10,2017
2017-10-12 03:53:00,65.0,1277.007,3,12,3,10,2017
2017-10-12 04:53:00,63.0,1330.619,4,12,3,10,2017
2017-10-12 05:53:00,63.0,1474.099,5,12,3,10,2017
2017-10-12 06:53:00,63.0,1571.761,6,12,3,10,2017
2017-10-12 07:53:00,63.0,1600.549,7,12,3,10,2017
2017-10-12 08:53:00,64.0,1637.61,8,12,3,10,2017
2017-10-12 09:53:00,63.0,1654.24,9,12,3,10,2017
2017-10-12 10:53:00,62.0,1652.8010000000002,10,12,3,10,2017
2017-10-12 11:53:00,63.0,1672.455,11,12,3,10,2017
2017-10-12 12:53:00,66.0,1661.569,12,12,3,10,2017
2017-10-12 13:53:00,68.0,1664.3110000000001,13,12,3,10,2017
2017-10-12 14:53:00,68.0,1664.406,14,12,3,10,2017
2017-10-12 15:53:00,69.0,1656.445,15,12,3,10,2017
2017-10-12 16:53:00,65.0,1623.464,16,12,3,10,2017
2017-10-12 17:53:00,64.0,1594.1029999999998,17,12,3,10,2017
2017-10-12 18:53:00,62.0,1613.227,18,12,3,10,2017
2017-10-12 19:53:00,61.0,1577.5420000000001,19,12,3,10,2017
2017-10-12 20:53:00,60.0,1502.0539999999999,20,12,3,10,2017
2017-10-12 21:53:00,59.0,1392.1789999999999,21,12,3,10,2017
2017-10-12 22:53:00,60.0,1305.867,22,12,3,10,2017
2017-10-12 23:53:00,59.0,1237.958,23,12,3,10,2017
2017-10-13 00:53:00,60.0,1191.785,0,13,4,10,2017
2017-10-13 01:53:00,60.0,1171.2089999999998,1,13,4,10,2017
2017-10-13 02:53:00,59.0,1160.955,2,13,4,10,2017
2017-10-13 03:53:00,59.0,1171.495,3,13,4,10,2017
2017-10-13 04:53:00,59.0,1231.417,4,13,4,10,2017
2017-10-13 05:53:00,57.0,1361.89,5,13,4,10,2017
2017-10-13 06:53:00,56.0,1433.781,6,13,4,10,2017
2017-10-13 07:53:00,59.0,1461.8770000000002,7,13,4,10,2017
2017-10-13 08:53:00,62.0,1508.526,8,13,4,10,2017
2017-10-13 09:53:00,64.0,1567.055,9,13,4,10,2017
2017-10-13 10:53:00,68.0,1582.432,10,13,4,10,2017
2017-10-13 11:53:00,69.0,1602.855,11,13,4,10,2017
2017-10-13 12:53:00,71.0,1620.783,12,13,4,10,2017
2017-10-13 13:53:00,72.0,1634.126,13,13,4,10,2017
2017-10-13 14:53:00,73.0,1650.2060000000001,14,13,4,10,2017
2017-10-13 15:53:00,72.0,1636.693,15,13,4,10,2017
2017-10-13 16:53:00,71.0,1626.5720000000001,16,13,4,10,2017
2017-10-13 17:53:00,68.0,1594.124,17,13,4,10,2017
2017-10-13 18:53:00,65.0,1590.344,18,13,4,10,2017
2017-10-13 19:53:00,63.0,1534.32,19,13,4,10,2017
2017-10-13 20:53:00,62.0,1475.5439999999999,20,13,4,10,2017
2017-10-13 21:53:00,60.0,1390.861,21,13,4,10,2017
2017-10-13 22:53:00,60.0,1301.125,22,13,4,10,2017
2017-10-13 23:53:00,58.0,1233.371,23,13,4,10,2017
2017-10-14 00:53:00,58.0,1182.375,0,14,5,10,2017
2017-10-14 01:53:00,57.0,1145.904,1,14,5,10,2017
2017-10-14 02:53:00,58.0,1125.2939999999999,2,14,5,10,2017
2017-10-14 03:53:00,56.0,1132.278,3,14,5,10,2017
2017-10-14 04:53:00,55.0,1155.0330000000001,4,14,5,10,2017
2017-10-14 05:53:00,55.0,1194.278,5,14,5,10,2017
2017-10-14 06:53:00,54.0,1224.0439999999999,6,14,5,10,2017
2017-10-14 07:53:00,57.0,1252.86,7,14,5,10,2017
2017-10-14 08:53:00,62.0,1331.7,8,14,5,10,2017
2017-10-14 09:53:00,66.0,1400.774,9,14,5,10,2017
2017-10-14 10:53:00,69.0,1441.394,10,14,5,10,2017
2017-10-14 11:53:00,72.0,1493.023,11,14,5,10,2017
2017-10-14 12:53:00,74.0,1514.233,12,14,5,10,2017
2017-10-14 13:53:00,75.0,1540.6960000000001,13,14,5,10,2017
2017-10-14 14:53:00,76.0,1568.4260000000002,14,14,5,10,2017
2017-10-14 15:53:00,77.0,1593.536,15,14,5,10,2017
2017-10-14 16:53:00,75.0,1589.888,16,14,5,10,2017
2017-10-14 17:53:00,74.0,1566.152,17,14,5,10,2017
2017-10-14 18:53:00,73.0,1580.257,18,14,5,10,2017
2017-10-14 19:53:00,70.0,1546.332,19,14,5,10,2017
2017-10-14 20:53:00,67.0,1485.475,20,14,5,10,2017
2017-10-14 21:53:00,66.0,1413.204,21,14,5,10,2017
2017-10-14 22:53:00,65.0,1332.609,22,14,5,10,2017
2017-10-14 23:53:00,64.0,1251.7,23,14,5,10,2017
2017-10-15 00:53:00,63.0,1210.623,0,15,6,10,2017
2017-10-15 01:53:00,63.0,1172.086,1,15,6,10,2017
2017-10-15 02:53:00,63.0,1157.795,2,15,6,10,2017
2017-10-15 03:53:00,63.0,1149.026,3,15,6,10,2017
2017-10-15 04:53:00,63.0,1161.01,4,15,6,10,2017
2017-10-15 05:53:00,63.0,1196.962,5,15,6,10,2017
2017-10-15 06:53:00,63.0,1216.433,6,15,6,10,2017
2017-10-15 07:53:00,66.0,1280.451,7,15,6,10,2017
2017-10-15 08:53:00,69.0,1359.4260000000002,8,15,6,10,2017
2017-10-15 09:53:00,74.0,1431.6979999999999,9,15,6,10,2017
2017-10-15 10:53:00,75.0,1502.055,10,15,6,10,2017
2017-10-15 11:53:00,78.0,1537.808,11,15,6,10,2017
2017-10-15 12:53:00,77.0,1548.145,12,15,6,10,2017
2017-10-15 13:53:00,76.0,1556.0279999999998,13,15,6,10,2017
2017-10-15 14:53:00,73.0,1567.727,14,15,6,10,2017
2017-10-15 15:53:00,73.0,1601.066,15,15,6,10,2017
2017-10-15 16:53:00,73.0,1592.374,16,15,6,10,2017
2017-10-15 17:53:00,64.0,1613.608,17,15,6,10,2017
2017-10-15 18:53:00,61.0,1563.745,18,15,6,10,2017
2017-10-15 19:53:00,60.0,1509.374,19,15,6,10,2017
2017-10-15 20:53:00,59.0,1437.444,20,15,6,10,2017
2017-10-15 21:53:00,57.0,1329.721,21,15,6,10,2017
2017-10-15 22:53:00,55.0,1225.872,22,15,6,10,2017
2017-10-15 23:53:00,55.0,1163.103,23,15,6,10,2017
2017-10-16 00:53:00,54.0,1121.441,0,16,0,10,2017
2017-10-16 01:53:00,53.0,1089.819,1,16,0,10,2017
2017-10-16 02:53:00,52.0,1075.882,2,16,0,10,2017
2017-10-16 03:53:00,49.0,1103.8239999999998,3,16,0,10,2017
2017-10-16 04:53:00,48.0,1161.177,4,16,0,10,2017
2017-10-16 05:53:00,48.0,1283.642,5,16,0,10,2017
2017-10-16 06:53:00,48.0,1367.3310000000001,6,16,0,10,2017
2017-10-16 07:53:00,49.0,1380.269,7,16,0,10,2017
2017-10-16 08:53:00,50.0,1421.442,8,16,0,10,2017
2017-10-16 09:53:00,52.0,1453.6989999999998,9,16,0,10,2017
2017-10-16 10:53:00,54.0,1456.7160000000001,10,16,0,10,2017
2017-10-16 11:53:00,54.0,1468.5729999999999,11,16,0,10,2017
2017-10-16 12:53:00,54.0,1470.214,12,16,0,10,2017
2017-10-16 13:53:00,56.0,1457.111,13,16,0,10,2017
2017-10-16 14:53:00,57.0,1448.543,14,16,0,10,2017
2017-10-16 15:53:00,56.0,1438.5720000000001,15,16,0,10,2017
2017-10-16 16:53:00,54.0,1423.935,16,16,0,10,2017
2017-10-16 17:53:00,52.0,1448.545,17,16,0,10,2017
2017-10-16 18:53:00,49.0,1482.566,18,16,0,10,2017
2017-10-16 19:53:00,48.0,1454.1789999999999,19,16,0,10,2017
2017-10-16 20:53:00,46.0,1385.045,20,16,0,10,2017
2017-10-16 21:53:00,45.0,1301.652,21,16,0,10,2017
2017-10-16 22:53:00,46.0,1212.07,22,16,0,10,2017
2017-10-16 23:53:00,45.0,1159.504,23,16,0,10,2017
2017-10-17 00:53:00,44.0,1134.94,0,17,1,10,2017
2017-10-17 01:53:00,44.0,1107.9569999999999,1,17,1,10,2017
2017-10-17 02:53:00,44.0,1104.139,2,17,1,10,2017
2017-10-17 03:53:00,42.0,1130.211,3,17,1,10,2017
2017-10-17 04:53:00,38.0,1201.203,4,17,1,10,2017
2017-10-17 05:53:00,36.0,1324.639,5,17,1,10,2017
2017-10-17 06:53:00,35.0,1428.378,6,17,1,10,2017
2017-10-17 07:53:00,39.0,1446.0770000000002,7,17,1,10,2017
2017-10-17 08:53:00,44.0,1460.695,8,17,1,10,2017
2017-10-17 09:53:00,50.0,1476.559,9,17,1,10,2017
2017-10-17 10:53:00,54.0,1495.2979999999998,10,17,1,10,2017
2017-10-17 11:53:00,58.0,1486.412,11,17,1,10,2017
2017-10-17 12:53:00,60.0,1492.457,12,17,1,10,2017
2017-10-17 13:53:00,60.0,1492.1,13,17,1,10,2017
2017-10-17 14:53:00,62.0,1489.402,14,17,1,10,2017
2017-10-17 15:53:00,61.0,1479.0529999999999,15,17,1,10,2017
2017-10-17 16:53:00,60.0,1470.9920000000002,16,17,1,10,2017
2017-10-17 17:53:00,57.0,1477.558,17,17,1,10,2017
2017-10-17 18:53:00,55.0,1509.9520000000002,18,17,1,10,2017
2017-10-17 19:53:00,54.0,1495.6470000000002,19,17,1,10,2017
2017-10-17 20:53:00,53.0,1447.404,20,17,1,10,2017
2017-10-17 21:53:00,51.0,1345.2979999999998,21,17,1,10,2017
2017-10-17 22:53:00,50.0,1256.475,22,17,1,10,2017
2017-10-17 23:53:00,49.0,1205.478,23,17,1,10,2017
2017-10-18 00:53:00,48.0,1176.923,0,18,2,10,2017
2017-10-18 01:53:00,47.0,1147.673,1,18,2,10,2017
2017-10-18 02:53:00,44.0,1140.448,2,18,2,10,2017
2017-10-18 03:53:00,45.0,1168.019,3,18,2,10,2017
2017-10-18 04:53:00,45.0,1245.914,4,18,2,10,2017
2017-10-18 05:53:00,44.0,1364.142,5,18,2,10,2017
2017-10-18 06:53:00,42.0,1455.6870000000001,6,18,2,10,2017
2017-10-18 07:53:00,45.0,1480.4070000000002,7,18,2,10,2017
2017-10-18 08:53:00,51.0,1504.3370000000002,8,18,2,10,2017
2017-10-18 09:53:00,57.0,1505.931,9,18,2,10,2017
2017-10-18 10:53:00,60.0,1530.606,10,18,2,10,2017
2017-10-18 11:53:00,63.0,1551.526,11,18,2,10,2017
2017-10-18 12:53:00,66.0,1546.465,12,18,2,10,2017
2017-10-18 13:53:00,68.0,1552.733,13,18,2,10,2017
2017-10-18 14:53:00,69.0,1538.723,14,18,2,10,2017
2017-10-18 15:53:00,69.0,1526.487,15,18,2,10,2017
2017-10-18 16:53:00,68.0,1512.701,16,18,2,10,2017
2017-10-18 17:53:00,66.0,1513.705,17,18,2,10,2017
2017-10-18 18:53:00,65.0,1557.6760000000002,18,18,2,10,2017
2017-10-18 19:53:00,63.0,1510.0729999999999,19,18,2,10,2017
2017-10-18 20:53:00,56.0,1431.5770000000002,20,18,2,10,2017
2017-10-18 21:53:00,55.0,1343.826,21,18,2,10,2017
2017-10-18 22:53:00,52.0,1251.694,22,18,2,10,2017
2017-10-18 23:53:00,53.0,1201.471,23,18,2,10,2017
2017-10-19 00:53:00,52.0,1157.764,0,19,3,10,2017
2017-10-19 01:53:00,49.0,1144.125,1,19,3,10,2017
2017-10-19 02:53:00,49.0,1131.485,2,19,3,10,2017
2017-10-19 03:53:00,46.0,1151.264,3,19,3,10,2017
2017-10-19 04:53:00,48.0,1226.2269999999999,4,19,3,10,2017
2017-10-19 05:53:00,47.0,1340.925,5,19,3,10,2017
2017-10-19 06:53:00,47.0,1421.233,6,19,3,10,2017
2017-10-19 07:53:00,49.0,1446.0439999999999,7,19,3,10,2017
2017-10-19 08:53:00,53.0,1478.1770000000001,8,19,3,10,2017
2017-10-19 09:53:00,59.0,1504.9520000000002,9,19,3,10,2017
2017-10-19 10:53:00,63.0,1534.759,10,19,3,10,2017
2017-10-19 11:53:00,66.0,1536.037,11,19,3,10,2017
2017-10-19 12:53:00,68.0,1567.796,12,19,3,10,2017
2017-10-19 13:53:00,69.0,1551.274,13,19,3,10,2017
2017-10-19 14:53:00,69.0,1537.368,14,19,3,10,2017
2017-10-19 15:53:00,69.0,1536.4070000000002,15,19,3,10,2017
2017-10-19 16:53:00,68.0,1525.2179999999998,16,19,3,10,2017
2017-10-19 17:53:00,65.0,1530.588,17,19,3,10,2017
2017-10-19 18:53:00,63.0,1533.1760000000002,18,19,3,10,2017
2017-10-19 19:53:00,62.0,1502.4620000000002,19,19,3,10,2017
2017-10-19 20:53:00,61.0,1425.806,20,19,3,10,2017
2017-10-19 21:53:00,60.0,1361.325,21,19,3,10,2017
2017-10-19 22:53:00,59.0,1270.5819999999999,22,19,3,10,2017
2017-10-19 23:53:00,59.0,1203.519,23,19,3,10,2017
2017-10-20 00:53:00,57.0,1176.566,0,20,4,10,2017
2017-10-20 01:53:00,56.0,1143.444,1,20,4,10,2017
2017-10-20 02:53:00,56.0,1142.607,2,20,4,10,2017
2017-10-20 03:53:00,54.0,1166.2169999999999,3,20,4,10,2017
2017-10-20 04:53:00,53.0,1231.583,4,20,4,10,2017
2017-10-20 05:53:00,53.0,1331.604,5,20,4,10,2017
2017-10-20 06:53:00,52.0,1411.246,6,20,4,10,2017
2017-10-20 07:53:00,55.0,1433.191,7,20,4,10,2017
2017-10-20 08:53:00,59.0,1466.037,8,20,4,10,2017
2017-10-20 09:53:00,62.0,1515.441,9,20,4,10,2017
2017-10-20 10:53:00,64.0,1532.983,10,20,4,10,2017
2017-10-20 11:53:00,68.0,1538.5829999999999,11,20,4,10,2017
2017-10-20 12:53:00,68.0,1555.017,12,20,4,10,2017
2017-10-20 13:53:00,70.0,1555.295,13,20,4,10,2017
2017-10-20 14:53:00,70.0,1559.1370000000002,14,20,4,10,2017
2017-10-20 15:53:00,72.0,1524.819,15,20,4,10,2017
2017-10-20 16:53:00,69.0,1509.858,16,20,4,10,2017
2017-10-20 17:53:00,67.0,1489.13,17,20,4,10,2017
2017-10-20 18:53:00,65.0,1482.5910000000001,18,20,4,10,2017
2017-10-20 19:53:00,63.0,1441.957,19,20,4,10,2017
2017-10-20 20:53:00,60.0,1381.182,20,20,4,10,2017
2017-10-20 21:53:00,55.0,1298.874,21,20,4,10,2017
2017-10-20 22:53:00,56.0,1218.3039999999999,22,20,4,10,2017
2017-10-20 23:53:00,53.0,1171.871,23,20,4,10,2017
2017-10-21 00:53:00,54.0,1133.566,0,21,5,10,2017
2017-10-21 01:53:00,49.0,1113.703,1,21,5,10,2017
2017-10-21 02:53:00,50.0,1098.095,2,21,5,10,2017
2017-10-21 03:53:00,49.0,1114.086,3,21,5,10,2017
2017-10-21 04:53:00,47.0,1133.902,4,21,5,10,2017
2017-10-21 05:53:00,49.0,1176.212,5,21,5,10,2017
2017-10-21 06:53:00,47.0,1205.095,6,21,5,10,2017
2017-10-21 07:53:00,50.0,1255.161,7,21,5,10,2017
2017-10-21 08:53:00,55.0,1302.391,8,21,5,10,2017
2017-10-21 09:53:00,63.0,1324.256,9,21,5,10,2017
2017-10-21 10:53:00,68.0,1358.85,10,21,5,10,2017
2017-10-21 11:53:00,72.0,1382.414,11,21,5,10,2017
2017-10-21 12:53:00,73.0,1388.892,12,21,5,10,2017
2017-10-21 13:53:00,74.0,1379.5079999999998,13,21,5,10,2017
2017-10-21 14:53:00,74.0,1377.675,14,21,5,10,2017
2017-10-21 15:53:00,74.0,1391.279,15,21,5,10,2017
2017-10-21 16:53:00,72.0,1373.2479999999998,16,21,5,10,2017
2017-10-21 17:53:00,70.0,1415.056,17,21,5,10,2017
2017-10-21 18:53:00,69.0,1424.744,18,21,5,10,2017
2017-10-21 19:53:00,64.0,1412.286,19,21,5,10,2017
2017-10-21 20:53:00,65.0,1368.138,20,21,5,10,2017
2017-10-21 21:53:00,63.0,1294.344,21,21,5,10,2017
2017-10-21 22:53:00,61.0,1216.481,22,21,5,10,2017
2017-10-21 23:53:00,59.0,1173.8139999999999,23,21,5,10,2017
2017-10-22 00:53:00,59.0,1121.7060000000001,0,22,6,10,2017
2017-10-22 01:53:00,58.0,1101.013,1,22,6,10,2017
2017-10-22 02:53:00,57.0,1088.695,2,22,6,10,2017
2017-10-22 03:53:00,56.0,1087.377,3,22,6,10,2017
2017-10-22 04:53:00,54.0,1108.009,4,22,6,10,2017
2017-10-22 05:53:00,53.0,1121.4589999999998,5,22,6,10,2017
2017-10-22 06:53:00,51.0,1145.317,6,22,6,10,2017
2017-10-22 07:53:00,55.0,1176.598,7,22,6,10,2017
2017-10-22 08:53:00,61.0,1223.616,8,22,6,10,2017
2017-10-22 09:53:00,65.0,1269.858,9,22,6,10,2017
2017-10-22 10:53:00,69.0,1311.0520000000001,10,22,6,10,2017
2017-10-22 11:53:00,72.0,1340.875,11,22,6,10,2017
2017-10-22 12:53:00,74.0,1368.6729999999998,12,22,6,10,2017
2017-10-22 13:53:00,76.0,1385.2220000000002,13,22,6,10,2017
2017-10-22 14:53:00,76.0,1396.7920000000001,14,22,6,10,2017
2017-10-22 15:53:00,74.0,1416.884,15,22,6,10,2017
2017-10-22 16:53:00,74.0,1407.818,16,22,6,10,2017
2017-10-22 17:53:00,72.0,1448.6989999999998,17,22,6,10,2017
2017-10-22 18:53:00,68.0,1470.9129999999998,18,22,6,10,2017
2017-10-22 19:53:00,66.0,1442.219,19,22,6,10,2017
2017-10-22 20:53:00,67.0,1374.523,20,22,6,10,2017
2017-10-22 21:53:00,66.0,1286.817,21,22,6,10,2017
2017-10-22 22:53:00,64.0,1214.057,22,22,6,10,2017
2017-10-22 23:53:00,63.0,1151.4089999999999,23,22,6,10,2017
2017-10-23 00:53:00,61.0,1110.546,0,23,0,10,2017
2017-10-23 01:53:00,61.0,1099.066,1,23,0,10,2017
2017-10-23 02:53:00,62.0,1090.413,2,23,0,10,2017
2017-10-23 03:53:00,61.0,1113.702,3,23,0,10,2017
2017-10-23 04:53:00,61.0,1187.812,4,23,0,10,2017
2017-10-23 05:53:00,61.0,1317.2420000000002,5,23,0,10,2017
